,word,vowels_amount,penultimate_word_ending,antepenultimate_word_ending,index
25591,GRADATION,3,1,0,2
31186,GRADATIONS,3,1,0,2
12406,GRANITIC,3,1,0,2
17017,GYMNASTIC,3,1,0,2
6252,GYRATIONS,3,1,0,2
39157,HELLENIC,3,1,0,2
4359,HEPATIC,3,1,0,2
25479,HERALDIC,3,1,0,2
3507,HORRIFIC,3,1,0,2
4672,HYDRATION,3,1,0,2
41732,HYDRAULIC,3,1,0,2
36492,HYSTERIC,3,1,0,2
32186,IGNITION,3,1,0,2
46073,ILLUSION,3,1,0,2
30319,ILLUSIONS,3,1,0,2
40132,IMMERSION,3,1,0,2
48000,IMPASSION,3,1,0,2
9475,IMPRESSION,3,1,0,2
12813,INACTION,3,1,0,2
45912,INCEPTION,3,1,0,2
8846,INCLUSION,3,1,0,2
5372,INCURSIONS,3,1,0,2
23924,INDUCTION,3,1,0,2
46797,INFARCTION,3,1,0,2
34046,INFLICTION,3,1,0,2
24793,INFRACTION,3,1,0,2
37062,INFRACTIONS,3,1,0,2
18809,INFUSION,3,1,0,2
42083,INJECTION,3,1,0,2
6418,INJECTIONS,3,1,0,2
15504,INJUNCTIONS,3,1,0,2
37088,INSERTION,3,1,0,2
40269,INTENTION,3,1,0,2
30152,INTENTIONS,3,1,0,2
25931,INTRINSIC,3,1,0,2
38386,INVASION,3,1,0,2
44170,INVASIONS,3,1,0,2
12162,INVENTION,3,1,0,2
39993,IONIC,3,1,0,2
18494,ITALIC,3,1,0,2
36171,IVANCIC,3,1,0,2
32974,KASAGIC,3,1,0,2
16256,KINETIC,3,1,0,2
26180,KORANIC,3,1,0,2
16707,LEPTONIC,3,1,0,2
15175,LIBRATION,3,1,0,2
47195,LINGUISTIC,3,1,0,2
41649,LOCATIONS,3,1,0,2
37551,LYMPHATIC,3,1,0,2
15854,MAJESTIC,3,1,0,2
5652,MALFUNCTION,3,1,0,2
20514,MANASION,3,1,0,2
4741,MASONIC,3,1,0,2
25724,MCCLINTIC,3,1,0,2
22449,MCKISSIC,3,1,0,2
2951,MEDTRONIC,3,1,0,2
13714,MELODIC,3,1,0,2
33020,MERCURIC,3,1,0,2
7096,MIGRATION,3,1,0,2
17856,MIGRATIONS,3,1,0,2
9399,MILADIC,3,1,0,2
42030,MITOTIC,3,1,0,2
22877,MONASTIC,3,1,0,2
31811,MOROVCIC,3,1,0,2
18707,MOSAIC,3,1,0,2
16448,MUNITIONS,3,1,0,2
11589,MUTATION,3,1,0,2
35275,MYOPIC,3,1,0,2
34560,NARRATION,3,1,0,2
42212,NEGATION,3,1,0,2
15631,NERITIC,3,1,0,2
528,NIKOLIC,3,1,0,2
656,NOMADIC,3,1,0,2
40502,NONFICTION,3,1,0,2
49129,NONTOXIC,3,1,0,2
30247,NOTATION,3,1,0,2
11048,NOTATIONS,3,1,0,2
33171,NUMERIC,3,1,0,2
43379,NUTRITION,3,1,0,2
3434,OBJECTIONS,3,1,0,2
22368,OBSESSIONS,3,1,0,2
10638,OBSTETRIC,3,1,0,2
4260,OBSTRUCTION,3,1,0,2
14994,OBSTRUCTIONS,3,1,0,2
11493,OCCLUSION,3,1,0,2
1354,OMISSIONS,3,1,0,2
15710,OPPRESSION,3,1,0,2
16645,OPPRESSIONS,3,1,0,2
18478,ORATION,3,1,0,2
7043,ORATIONS,3,1,0,2
37229,ORGANIC,3,1,0,2
14378,OSMOTIC,3,1,0,2
7186,OVATIONS,3,1,0,2
18665,OVONIC,3,1,0,2
14376,PACIFIC,3,1,0,2
47617,PALKOVIC,3,1,0,2
746,PALMITIC,3,1,0,2
35453,PARTITIONS,3,1,0,2
32490,PASSAIC,3,1,0,2
19688,PATRISTIC,3,1,0,2
43421,PAVELIC,3,1,0,2
42833,PAVLOVIC,3,1,0,2
20022,PEDANTIC,3,1,0,2
35854,PERCEPTION,3,1,0,2
23179,PERCEPTIONS,3,1,0,2
9779,PERCHLORIC,3,1,0,2
47654,PERFECTION,3,1,0,2
42041,PERMISSION,3,1,0,2
7041,PERSUASIONS,3,1,0,2
13401,PERVERSION,3,1,0,2
25450,PEWABIC,3,1,0,2
3034,PHILIPPIC,3,1,0,2
11616,PHLEGMATIC,3,1,0,2
25356,PHONETIC,3,1,0,2
29332,PLANKTONIC,3,1,0,2
42493,PLANTATIONS,3,1,0,2
4561,PLANTRONIC,3,1,0,2
16617,PLUTONIC,3,1,0,2
32991,PNEUMATIC,3,1,0,2
41632,POETIC,3,1,0,2
44947,POSITIONS,3,1,0,2
6212,POSSESSIONS,3,1,0,2
22670,PRAGMATIC,3,1,0,2
19014,PRECAUTIONS,3,1,0,2
19043,PRECLUSION,3,1,0,2
45775,PREDATION,3,1,0,2
18133,PREEMPTION,3,1,0,2
17595,PRESCRIPTIONS,3,1,0,2
13618,PRETENSION,3,1,0,2
34291,PREVENTION,3,1,0,2
5092,PRISMATIC,3,1,0,2
2376,PRIVATION,3,1,0,2
28461,PRIVATIONS,3,1,0,2
40177,PROBATION,3,1,0,2
43653,PROCESSIONS,3,1,0,2
49920,PRODUCTION,3,1,0,2
33411,PRODUCTIONS,3,1,0,2
21027,PROGRESSION,3,1,0,2
30647,PROLIFIC,3,1,0,2
29178,PROMOTION,3,1,0,2
8280,PROMOTIONS,3,1,0,2
11923,PROPHETIC,3,1,0,2
39060,PROPORTION,3,1,0,2
7279,PRORATION,3,1,0,2
111,PROSTATIC,3,1,0,2
48551,PROSTHETIC,3,1,0,2
23352,PROTECTIONS,3,1,0,2
24276,PROVISIONS,3,1,0,2
37371,PURISTIC,3,1,0,2
27124,QUOTATIONS,3,1,0,2
8772,REACTION,3,1,0,2
42594,RECEPTIONS,3,1,0,2
21126,RECESSIONS,3,1,0,2
39954,RECISION,3,1,0,2
11900,RECISIONS,3,1,0,2
36959,RECISSION,3,1,0,2
3416,REDEMPTION,3,1,0,2
1581,REDEMPTIONS,3,1,0,2
21541,REDUCTIONS,3,1,0,2
26164,REFLATION,3,1,0,2
37392,REFLECTION,3,1,0,2
7841,REJECTION,3,1,0,2
31901,REMISSION,3,1,0,2
47503,REMISSIONS,3,1,0,2
46981,REPRESSIONS,3,1,0,2
2771,REPUBLIC,3,1,0,2
27305,RESCISSION,3,1,0,2
15838,RESTRICTION,3,1,0,2
4864,RESTRICTIONS,3,1,0,2
12555,RESUMPTION,3,1,0,2
42328,RETENTION,3,1,0,2
24168,RETRACTION,3,1,0,2
30281,REVISION,3,1,0,2
47212,REVISIONS,3,1,0,2
15441,REVULSION,3,1,0,2
39952,RHAPSODIC,3,1,0,2
27288,ROBOTIC,3,1,0,2
23693,SALVATION,3,1,0,2
33768,SCHEMATIC,3,1,0,2
1554,SECLUSION,3,1,0,2
23730,SECRETION,3,1,0,2
26571,SECRETIONS,3,1,0,2
8956,SEDITION,3,1,0,2
19345,SELECTION,3,1,0,2
778,SEMITIC,3,1,0,2
36749,SENSATION,3,1,0,2
5265,SENSATIONS,3,1,0,2
40182,SEPHARDIC,3,1,0,2
35885,SILAJDZIC,3,1,0,2
17164,SIMPLISTIC,3,1,0,2
13091,SODITIC,3,1,0,2
38896,SOLUTION,3,1,0,2
11894,SOLUTIONS,3,1,0,2
49560,STATISTIC,3,1,0,2
9748,STEFANIC,3,1,0,2
30296,STIVORIC,3,1,0,2
38094,STOCHASTIC,3,1,0,2
15336,STRATEGIC,3,1,0,2
21174,SUBMISSION,3,1,0,2
16362,SUBMISSIONS,3,1,0,2
48585,SUBSCRIPTION,3,1,0,2
8149,SUBSCRIPTIONS,3,1,0,2
18488,SUBTRACTION,3,1,0,2
48248,SUBVERSION,3,1,0,2
43237,SUGGESTIONS,3,1,0,2
29613,SULFURIC,3,1,0,2
11988,SUMMATIONS,3,1,0,2
6464,SUPPRESSION,3,1,0,2
29470,SUSPENSION,3,1,0,2
26521,SUSPENSIONS,3,1,0,2
12737,SYNOPTIC,3,1,0,2
14344,SYSTEMIC,3,1,0,2
7139,TAXATION,3,1,0,2
43979,TECHNOMIC,3,1,0,2
43088,TECTONIC,3,1,0,2
3767,TELACTION,3,1,0,2
18459,TEMPTATION,3,1,0,2
41503,THEMATIC,3,1,0,2
1081,THORACIC,3,1,0,2
43167,TRANSACTION,3,1,0,2
26641,TRANSACTIONS,3,1,0,2
16917,TRANSCRIPTION,3,1,0,2
15877,TRANSCRIPTIONS,3,1,0,2
42438,TRANSFUSION,3,1,0,2
333,TRANSFUSIONS,3,1,0,2
26276,TRANSGRESSION,3,1,0,2
4517,TRANSGRESSIONS,3,1,0,2
15725,TRANSLATION,3,1,0,2
20392,TRANSLATIONS,3,1,0,2
21524,TRANSLOGIC,3,1,0,2
12743,TRANSMISSION,3,1,0,2
10217,TRAUMATIC,3,1,0,2
24517,TUITION,3,1,0,2
25381,TUMERIC,3,1,0,2
26751,VACATION,3,1,0,2
21641,VACATIONS,3,1,0,2
15519,VIBRATION,3,1,0,2
3213,VIBRATIONS,3,1,0,2
40856,VOCATION,3,1,0,2
41218,VOCATIONS,3,1,0,2
26197,XYLOGIC,3,1,0,2
22497,ABALONE,4,0,0,3
14068,ABALONES,4,0,0,3
5068,ABERCROMBIE,4,0,0,3
23552,ABIOLA,4,0,0,3
16599,ABRUZZESE,4,0,0,3
9021,ABSOLUTELY,4,0,0,3
13764,ABSOLUTIST,4,0,0,3
27937,ACCIDENTAL,4,0,0,3
22004,ACCOMANDO,4,0,0,3
33199,ACEVEDO,4,0,0,3
11658,ACIDOSIS,4,0,0,3
39210,ACQUAVIVA,4,0,0,3
13930,ACQUIESCENCE,4,0,0,3
19504,ACROBATICS,4,0,0,3
2009,ADAMINA,4,0,0,3
1110,ADINOLFI,4,0,0,3
46987,ADIRONDACK,4,0,0,3
44215,ADOLESCENT,4,0,0,3
3346,ADOLESCENTS,4,0,0,3
20715,ADVANTAGEOUS,4,0,0,3
39787,AERITALIA,4,0,0,3
4676,AERONAUTICS,4,0,0,3
8702,AESTHENOPIA,4,0,0,3
5900,AFFIDAVIT,4,0,0,3
3855,AFFIDAVITS,4,0,0,3
47984,AFRIKANER,4,0,0,3
14374,AFRIKANERS,4,0,0,3
41602,AGHAZADEH,4,0,0,3
16870,AGRICOLA,4,0,0,3
24025,AGUDELO,4,0,0,3
16777,AGUILERA,4,0,0,3
49903,AHUMADA,4,0,0,3
37917,AKEBONO,4,0,0,3
21338,AKIYAMA,4,0,0,3
25726,ALABAMA,4,0,0,3
38388,ALABAMANS,4,0,0,3
32383,ALAGAPPAN,4,0,0,3
21311,ALAMITO,4,0,0,3
12925,ALAMITOS,4,0,0,3
29546,ALAMOSA,4,0,0,3
40506,ALAMOUDI,4,0,0,3
12031,ALARICA,4,0,0,3
49263,ALBANESE,4,0,0,3
44138,ALBARADO,4,0,0,3
27810,ALBUKHARI,4,0,0,3
10758,ALCANTARA,4,0,0,3
703,ALCOHOLICS,4,0,0,3
37657,ALEJANDRE,4,0,0,3
35084,ALEJANDRO,4,0,0,3
10391,ALEKSANDR,4,0,0,3
4326,ALESHIRE,4,0,0,3
32123,ALESSANDRA,4,0,0,3
10566,ALESSANDRO,4,0,0,3
22583,ALETHEA,4,0,0,3
45854,ALEXANDERS,4,0,0,3
43270,ALEXANDRA,4,0,0,3
42338,ALEXANDRE,4,0,0,3
24102,ALEXANDRINE,4,0,0,3
27321,ALEXANDRINES,4,0,0,3
16168,ALEXANDROV,4,0,0,3
48347,ALFAREDA,4,0,0,3
20621,ALFAVILLI,4,0,0,3
37708,ALFIERO,4,0,0,3
12454,ALFONSINE,4,0,0,3
36425,ALIANO,4,0,0,3
17599,ALIANZA,4,0,0,3
6945,ALIBERTI,4,0,0,3
34779,ALIBRANDI,4,0,0,3
42715,ALIQUIPPA,4,0,0,3
49918,ALLAMUCHY,4,0,0,3
7306,ALLELUJA,4,0,0,3
14518,ALMADANI,4,0,0,3
30545,ALMENDAREZ,4,0,0,3
15274,ALTADENA,4,0,0,3
10766,ALTAMURO,4,0,0,3
1886,ALTIPLANO,4,0,0,3
21876,ALTOBELLI,4,0,0,3
16396,ALTOMARE,4,0,0,3
24901,ALVARADO,4,0,0,3
49107,ALYESKA,4,0,0,3
48421,ALYSHEBA,4,0,0,3
1857,AMARETTO,4,0,0,3
38224,AMARILLA,4,0,0,3
48569,AMARILLO,4,0,0,3
19587,AMARILLOS,4,0,0,3
829,AMBIDEXTROUS,4,0,0,3
5247,AMBRIANO,4,0,0,3
43977,AMBROSINE,4,0,0,3
34961,AMBROSINI,4,0,0,3
40863,AMELINDA,4,0,0,3
28362,AMELINE,4,0,0,3
31487,AMENDOLA,4,0,0,3
32765,AMERADA,4,0,0,3
14871,AMERIGO,4,0,0,3
36041,AMERINE,4,0,0,3
23921,AMERONGEN,4,0,0,3
34447,AMEZQUITA,4,0,0,3
3198,AMORITA,4,0,0,3
21659,AMOROSO,4,0,0,3
38090,AMYGDALA,4,0,0,3
23544,ANABAPTIST,4,0,0,3
8216,ANACONDA,4,0,0,3
17212,ANAESTHETICS,4,0,0,3
29609,ANASTASI,4,0,0,3
27997,ANASTASIA,4,0,0,3
14967,ANATOLA,4,0,0,3
27377,ANDALUSIA,4,0,0,3
47246,ANDALUSIAN,4,0,0,3
17075,ANDANTINO,4,0,0,3
4706,ANDOLINA,4,0,0,3
2634,ANDREANI,4,0,0,3
3031,ANDREANO,4,0,0,3
10744,ANDREONI,4,0,0,3
45890,ANDRIANA,4,0,0,3
10561,ANDRIANO,4,0,0,3
46911,ANDRIOLA,4,0,0,3
30984,ANDRUSKEVICH,4,0,0,3
19086,ANECDOTAL,4,0,0,3
41204,ANGELENO,4,0,0,3
39359,ANGELENOS,4,0,0,3
8468,ANGELETTI,4,0,0,3
31612,ANGELILLO,4,0,0,3
37401,ANGELINA,4,0,0,3
29895,ANGELINI,4,0,0,3
22490,ANGELINO,4,0,0,3
37275,ANGELITA,4,0,0,3
35200,ANGELONE,4,0,0,3
17990,ANGELUCCI,4,0,0,3
4109,ANNABELLA,4,0,0,3
15187,ANNOTATED,4,0,0,3
13555,ANNOTATING,4,0,0,3
11362,ANNOTATOR,4,0,0,3
17338,ANOREXICS,4,0,0,3
2186,ANTEBELLUM,4,0,0,3
40669,ANTECEDENTS,4,0,0,3
32127,ANTENUCCI,4,0,0,3
49526,ANTICANCER,4,0,0,3
46590,ANTICYCLONES,4,0,0,3
23692,ANTIFUNGAL,4,0,0,3
40044,ANTIMATTER,4,0,0,3
2813,ANTIVIRAL,4,0,0,3
49184,ANTONACCI,4,0,0,3
7960,ANTONELLI,4,0,0,3
47051,ANTONELLIS,4,0,0,3
39714,ANTONIOU,4,0,0,3
28637,ANTONUCCI,4,0,0,3
41741,ANZALDUA,4,0,0,3
1014,APHRODITES,4,0,0,3
17048,APICELLA,4,0,0,3
26847,APOPTOSIS,4,0,0,3
1546,APPALACHIAN,4,0,0,3
13372,APPALACHIANS,4,0,0,3
29404,APPARATCHIK,4,0,0,3
46663,APPARATUS,4,0,0,3
31180,APPETITO,4,0,0,3
38876,APPREHENDING,4,0,0,3
28856,APPREHENSIVE,4,0,0,3
18202,APRIORI,4,0,0,3
28618,APRODIVA,4,0,0,3
35932,AQUILINA,4,0,0,3
36077,AQUILINO,4,0,0,3
38318,ARABELLA,4,0,0,3
15668,ARAGONA,4,0,0,3
39526,ARAKAKI,4,0,0,3
4334,ARAKAWA,4,0,0,3
43813,ARAMBULA,4,0,0,3
7816,ARCHULETA,4,0,0,3
32426,ARCINIEGA,4,0,0,3
34860,ARDOLINO,4,0,0,3
9518,ARDUINI,4,0,0,3
3654,ARECHIGA,4,0,0,3
25319,ARELLANO,4,0,0,3
12745,AREQUIPA,4,0,0,3
42504,AREVALO,4,0,0,3
39335,ARGENTIERI,4,0,0,3
23599,ARGENTINAS,4,0,0,3
34115,ARIANNA,4,0,0,3
39236,ARIZMENDI,4,0,0,3
5104,ARIZONA,4,0,0,3
43794,ARMADILLOS,4,0,0,3
9012,ARMAGEDDON,4,0,0,3
41870,ARMELLINO,4,0,0,3
35829,ARMENDAREZ,4,0,0,3
18153,ARMENDARIZ,4,0,0,3
32233,ARRIOLA,4,0,0,3
28935,ASAMERA,4,0,0,3
29019,ASCERTAINING,4,0,0,3
6943,ASHKENAZI,4,0,0,3
33821,ATALANTA,4,0,0,3
43192,ATALAYA,4,0,0,3
24686,ATHENAIOS,4,0,0,3
5501,ATILANO,4,0,0,3
38218,ATORINO,4,0,0,3
20033,AUTOMATIX,4,0,0,3
9583,AUTOMOTIVE,4,0,0,3
8121,AVEDISIAN,4,0,0,3
9350,AVENDANO,4,0,0,3
35286,AVIACION,4,0,0,3
18361,AVIANO,4,0,0,3
23913,AVIONICS,4,0,0,3
6287,AVOCADO,4,0,0,3
36762,AYACUCHO,4,0,0,3
14438,AYATOLLAH,4,0,0,3
28804,AYATOLLAHS,4,0,0,3
28038,AZCARRAGA,4,0,0,3
5405,AZCUENAGA,4,0,0,3
13482,AZEVEDO,4,0,0,3
19008,BADOLATO,4,0,0,3
30398,BAKREWALI,4,0,0,3
45141,BALDASSARRE,4,0,0,3
37640,BALDERRAMA,4,0,0,3
34690,BALDONADO,4,0,0,3
12746,BALESTRIERI,4,0,0,3
47331,BALLENTINE,4,0,0,3
43646,BALZARINI,4,0,0,3
37084,BARANOSKI,4,0,0,3
47983,BARANOWSKI,4,0,0,3
48779,BARBAGALLO,4,0,0,3
13606,BARCELONA,4,0,0,3
18287,BARENTINE,4,0,0,3
18864,BARILLARI,4,0,0,3
21365,BARRICADA,4,0,0,3
46127,BARTOLETTI,4,0,0,3
1788,BARTOLUCCI,4,0,0,3
46021,BASALDUA,4,0,0,3
30994,BATTIATO,4,0,0,3
23442,BEJARANO,4,0,0,3
42222,BELAFONTE,4,0,0,3
46480,BELFIORE,4,0,0,3
4268,BELLAVISTA,4,0,0,3
36098,BELLISSIMO,4,0,0,3
14939,BELLUOMINI,4,0,0,3
40564,BENASULI,4,0,0,3
37791,BENAVIDES,4,0,0,3
44180,BENAVIDEZ,4,0,0,3
23036,BENEDETTI,4,0,0,3
10778,BENEDETTO,4,0,0,3
20424,BENEDICTINES,4,0,0,3
35871,BENEFICENT,4,0,0,3
16679,BENVENUTO,4,0,0,3
43008,BERGAMINI,4,0,0,3
40195,BERLASCONE,4,0,0,3
18512,BERLUSCONI,4,0,0,3
32157,BERNADINO,4,0,0,3
19084,BERNARDINI,4,0,0,3
3591,BERTINOTTI,4,0,0,3
30842,BERTOLUCCI,4,0,0,3
34122,BEVILACQUA,4,0,0,3
16315,BHATTACHARJY,4,0,0,3
22012,BIAGGINI,4,0,0,3
23376,BIALECKI,4,0,0,3
46545,BIALKOWSKI,4,0,0,3
19753,BIANCHINI,4,0,0,3
31720,BILLERICA,4,0,0,3
20118,BIOCONTROL,4,0,0,3
47325,BIONETICS,4,0,0,3
48485,BIOPHYSICS,4,0,0,3
10804,BIOSAFETY,4,0,1,3
31599,BIOSENSOR,4,0,0,3
35127,BISUTEKI,4,0,0,3
18396,BLASINGAME,4,0,0,3
32701,BLASSINGAME,4,0,0,3
40838,BLAZEJEWSKI,4,0,0,3
41481,BOCANEGRA,4,0,0,3
15943,BODEGUITA,4,0,0,3
22574,BODIKOVA,4,0,0,3
11215,BOLOGNESE,4,0,0,3
34080,BONADUCE,4,0,0,3
5132,BONASERA,4,0,0,3
9325,BONSIGNORE,4,0,0,3
38269,BOREALIS,4,0,0,3
41349,BOTSHABELO,4,0,0,3
46755,BRACAMONTES,4,0,0,3
48355,BRATTASLAVA,4,0,0,3
30273,BRIZENDINE,4,0,0,3
42898,BRONTOSAURUS,4,0,0,3
2274,BUCCELLATO,4,0,0,3
13444,BUMIPUTRA,4,0,0,3
5261,BUSTAMANTE,4,0,0,3
21416,BUTTAFUOCO,4,0,0,3
9274,CABALLERO,4,0,0,3
17152,CACCAVALE,4,0,0,3
7753,CACCIATORE,4,0,0,3
16937,CAFARELLI,4,0,0,3
37500,CAGGIANO,4,0,0,3
11970,CAGLIARI,4,0,0,3
18253,CALABASAS,4,0,0,3
16727,CALAVERAS,4,0,0,3
45510,CALDERARO,4,0,0,3
39442,CALDERONE,4,0,0,3
17625,CALIENDO,4,0,0,3
18845,CALIFANO,4,0,0,3
16748,CALIFORNIA,4,0,0,3
44926,CALISTHENICS,4,0,0,3
49042,CALLEGARI,4,0,0,3
19714,CALOGERO,4,0,0,3
7813,CAMARENA,4,0,0,3
9040,CAMILLERI,4,0,0,3
25004,CAMINITI,4,0,0,3
39903,CAMMARATA,4,0,0,3
1470,CAMMAROTA,4,0,0,3
25972,CAMPANALE,4,0,0,3
29090,CAMPANELLA,4,0,0,3
45371,CAMPESINOS,4,0,0,3
4152,CAMPIONE,4,0,0,3
28516,CAMPOBASSO,4,0,0,3
38373,CANDELABRA,4,0,0,3
34125,CANDIOTTI,4,0,0,3
22518,CANEVARI,4,0,0,3
22,CANGELOSI,4,0,0,3
24868,CANGIALOSI,4,0,0,3
10519,CANNAVINO,4,0,0,3
29608,CANNISTRARO,4,0,0,3
9184,CANTALUPO,4,0,0,3
2819,CAPETILLO,4,0,0,3
15533,CAPISTRANO,4,0,0,3
49286,CAPITANO,4,0,0,3
1607,CAPORASO,4,0,0,3
12774,CAPPARELLI,4,0,0,3
40881,CAPPIELLO,4,0,0,3
5423,CAPRIOTTI,4,0,0,3
12881,CAPUANO,4,0,0,3
44065,CARABALLO,4,0,0,3
13631,CARACARA,4,0,0,3
43776,CARADONNA,4,0,0,3
9793,CARAVELLO,4,0,0,3
16624,CARBONARO,4,0,0,3
17215,CARCINOMA,4,0,0,3
36813,CARDARELLI,4,0,0,3
34514,CAROSELLA,4,0,0,3
21473,CARPENTIERI,4,0,0,3
9459,CARPINELLI,4,0,0,3
32366,CARRIZALES,4,0,0,3
6424,CARTONEROS,4,0,0,3
26575,CARUSONE,4,0,0,3
4709,CASABLANCA,4,0,0,3
3298,CASALINO,4,0,0,3
14171,CASAMENTO,4,0,0,3
37446,CASANOVA,4,0,0,3
2312,CASCIANO,4,0,0,3
33412,CASIANO,4,0,0,3
46250,CASSARINO,4,0,0,3
22633,CASSAVETES,4,0,0,3
8040,CASTELLANA,4,0,0,3
37114,CASTELLANI,4,0,0,3
17078,CASTELLANO,4,0,0,3
45396,CASTELLANOS,4,0,0,3
24200,CASTELLUCCI,4,0,0,3
40661,CASTILLEJA,4,0,0,3
34412,CASTRONOVO,4,0,0,3
43054,CATALFAMO,4,0,0,3
37865,CATALINA,4,0,0,3
24389,CATALONIA,4,0,0,3
7859,CATALONIAN,4,0,0,3
43712,CATANESE,4,0,0,3
17577,CATANZARO,4,0,0,3
5401,CATERINO,4,0,0,3
18899,CAVALIERI,4,0,0,3
34882,CAVALLARO,4,0,0,3
45120,CECCARELLI,4,0,0,3
36730,CELENTANO,4,0,0,3
27645,CELESTINO,4,0,0,3
36765,CENICEROS,4,0,0,3
7902,CERASOLI,4,0,0,3
28903,CEREGHINO,4,0,0,3
11911,CHACABUCO,4,0,0,3
1277,CHALASANI,4,0,0,3
19103,CHATIHACHI,4,0,0,3
45838,CHATTANOOGA,4,0,0,3
19739,CHATTANUGA,4,0,0,3
737,CHEMERINSKY,4,0,0,3
27794,CHERNOMYRDIN,4,0,0,3
41744,CHERRAPUNJI,4,0,0,3
13141,CHIAPPETTA,4,0,0,3
49426,CHIARELLA,4,0,0,3
5975,CHIARENZA,4,0,0,3
38131,CHIAVETTA,4,0,0,3
27500,CHIKATILO,4,0,0,3
23422,CHIUSANO,4,0,0,3
5508,CHMIELEWSKI,4,0,0,3
26507,CHRISTIANA,4,0,0,3
26851,CHRISTIANNA,4,0,0,3
18322,CHRISTOFFERSEN,4,0,0,3
29745,CHRZANOWSKI,4,0,0,3
41261,CIACCIA,4,0,0,3
203,CIARAVINO,4,0,0,3
48607,CIAVARELLA,4,0,0,3
4344,CIBOROWSKI,4,0,0,3
42339,CICALESE,4,0,0,3
9111,CICCARELLI,4,0,0,3
31343,CICCARELLO,4,0,0,3
26206,CILIBERTO,4,0,0,3
13492,CIMINERO,4,0,0,3
18225,CIMORELLI,4,0,0,3
33635,CINDERELLA,4,0,0,3
13175,CINQUEMANI,4,0,0,3
21549,CIPRIANO,4,0,0,3
20237,CIRCUMVENTED,4,0,0,3
28266,CIRIACO,4,0,0,3
28668,CIRINCIONE,4,0,0,3
24352,CIRRINCIONE,4,0,0,3
25756,CIVILETTI,4,0,0,3
5301,CLARINETISTS,4,0,0,3
28191,COALESCENCE,4,0,0,3
31618,COCKAMAMIE,4,0,0,3
16230,COGLIANO,4,0,0,3
40906,COGNOSCENTI,4,0,0,3
8658,COINCIDED,4,0,0,3
47855,COLAIANNI,4,0,0,3
1265,COLANTUONO,4,0,0,3
17053,COLMENERO,4,0,0,3
12584,COLORADANS,4,0,0,3
33625,COLORADO,4,0,0,3
34308,COLORECTAL,4,0,0,3
26578,COLOSIMO,4,0,0,3
21774,COMANDANTE,4,0,0,3
44785,COMITATUS,4,0,0,3
1950,COMPANERO,4,0,0,3
42529,COMPLEMENTARY,4,0,0,3
16674,COMPREHENDING,4,0,0,3
38504,COMPREHENSIVE,4,0,0,3
24448,COMUNALE,4,0,0,3
29429,CONASUPO,4,0,0,3
39063,CONCERTINA,4,0,0,3
42173,CONDESCENDING,4,0,0,3
46028,CONESTOGA,4,0,0,3
988,CONFIDENTIAL,4,0,0,3
15625,CONJUGATED,4,0,0,3
24078,CONJUNCTIVA,4,0,0,3
18123,CONSCIENTIOUS,4,0,0,3
31777,CONSENTINO,4,0,0,3
5533,CONSTANTINA,4,0,0,3
22619,CONSTANTINOS,4,0,0,3
46003,CONTADORA,4,0,0,3
10508,CONTINENTAL,4,0,0,3
35957,CONTINENTALS,4,0,0,3
49197,CONTRACEPTIVE,4,0,0,3
8621,CONTRACEPTIVES,4,0,0,3
26979,CONTRADICTED,4,0,0,3
7940,CONTRADICTING,4,0,0,3
38058,COPPOLINO,4,0,0,3
44911,CORIANDER,4,0,0,3
21606,CORONADO,4,0,0,3
2415,CORRADINO,4,0,0,3
33457,CORRESPONDENCE,4,0,0,3
22385,CORSENTINO,4,0,0,3
43365,COSENTINO,4,0,0,3
7040,COSMOPULOS,4,0,0,3
32948,COSTANTINO,4,0,0,3
26802,COUNTERACTING,4,0,0,3
14002,COUNTERCLOCKWISE,4,0,0,3
32791,COVIELLO,4,0,0,3
11367,CRASNIANSKI,4,0,0,3
35082,CRISAFULLI,4,0,0,3
296,CRISOSTOMO,4,0,0,3
31614,CRISTIANI,4,0,0,3
37533,CRUCIFIXION,4,0,0,3
43105,CRYPTOCLEARANCE,4,0,0,3
281,CUCCHIARA,4,0,0,3
11904,CULINOVA,4,0,0,3
2603,CUNNILINGUS,4,0,0,3
13926,CUPERTINO,4,0,0,3
22926,CURIALE,4,0,0,3
37569,CURITIBA,4,0,0,3
12912,CUSIANA,4,0,0,3
9250,CUSIMANO,4,0,0,3
18860,CYCLOHEXANE,4,0,0,3
15498,CZARTORYSKI,4,0,0,3
39757,CZECHOSLOVAK,4,0,0,3
44534,CZECHOSLOVAKS,4,0,0,3
15796,DAGOSTINO,4,0,0,3
42607,DALESANDRO,4,0,0,3
12804,DALESSANDRO,4,0,0,3
37473,DAMIANI,4,0,0,3
46242,DAMIANO,4,0,0,3
17816,DAMIANOS,4,0,0,3
12730,DAMIETTA,4,0,0,3
6804,DANIELLO,4,0,0,3
25870,DANIELSKI,4,0,0,3
31433,DANYLYSZYN,4,0,0,3
46155,DARCANGELO,4,0,0,3
32982,DEBERNARDI,4,0,0,3
43941,DECESARE,4,0,0,3
40766,DECOMPOSES,4,0,0,3
27330,DECOMPOSING,4,0,0,3
33760,DECONGESTANT,4,0,0,3
22768,DECONGESTANTS,4,0,0,3
7706,DECRESCENZO,4,0,0,3
17895,DEFERENTIAL,4,0,0,3
